,citing author name,citing paper title,cited paper title,affiliation,latitude,longitude,county,city,state,country
517,Tianyu Du,Automatic Red Teaming LLM-based Agents with Model Context Protocol Tools,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Zhejiang University,30.521595,120.7195312,,Haining,Zhejiang,China
518,Tianzhen Hong, EnergyPlus-MCP: A model-context-protocol server for ai-driven building energy modeling,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Lawrence Berkeley National Lab,37.8084492,-122.267501,Alameda County,Oakland,California,United States
519,Tihanyi Norbert, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Building a secure agentic AI application leveraging A2A protocol,Eötvös Loránd University,47.4934799,19.0618993,,Budapest,,Hungary
520,Tihanyi Norbert, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Building a secure agentic AI application leveraging A2A protocol,Technology Innovation Institute,39.6780011,-75.7349282,New Castle County,Newark,Delaware,United States
521,Tihanyi Norbert, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Eötvös Loránd University,47.4934799,19.0618993,,Budapest,,Hungary
522,Tihanyi Norbert, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Technology Innovation Institute,39.6780011,-75.7349282,New Castle County,Newark,Delaware,United States
523,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,AI Security Researcher,,,,,,
524,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,"AI Security Researcher,  Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington",,,,,,
525,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington,47.622721,-122.337176,King County,Seattle,Washington,USA
526,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Building a secure agentic AI application leveraging A2A protocol,AI Security Researcher,,,,,,
527,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Building a secure agentic AI application leveraging A2A protocol,"AI Security Researcher,  Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington",,,,,,
528,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Building a secure agentic AI application leveraging A2A protocol,Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington,47.622721,-122.337176,King County,Seattle,Washington,USA
529,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,AI Security Researcher,,,,,,
530,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,"AI Security Researcher,  Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington",,,,,,
531,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington,47.622721,-122.337176,King County,Seattle,Washington,USA
532,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,LLM and GenAI data security best practices,AI Security Researcher,,,,,,
533,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,LLM and GenAI data security best practices,"AI Security Researcher,  Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington",,,,,,
534,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,LLM and GenAI data security best practices,Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington,47.622721,-122.337176,King County,Seattle,Washington,USA
535,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Multi-agentic system threat modelling guide OWASP GenAI security project,AI Security Researcher,,,,,,
536,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Multi-agentic system threat modelling guide OWASP GenAI security project,"AI Security Researcher,  Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington",,,,,,
537,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Multi-agentic system threat modelling guide OWASP GenAI security project,Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington,47.622721,-122.337176,King County,Seattle,Washington,USA
538,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,AI Security Researcher,,,,,,
539,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,"AI Security Researcher,  Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington",,,,,,
540,Vineeth Sai Narajala,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington,47.622721,-122.337176,King County,Seattle,Washington,USA
541,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,AI Security Researcher,,,,,,
542,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,"AI Security Researcher,  Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington",,,,,,
543,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington,47.622721,-122.337176,King County,Seattle,Washington,USA
544,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,AI Security Researcher,,,,,,
545,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,"AI Security Researcher,  Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington",,,,,,
546,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington,47.622721,-122.337176,King County,Seattle,Washington,USA
547,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),Building a secure agentic AI application leveraging A2A protocol,AI Security Researcher,,,,,,
548,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),Building a secure agentic AI application leveraging A2A protocol,"AI Security Researcher,  Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington",,,,,,
549,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),Building a secure agentic AI application leveraging A2A protocol,Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington,47.622721,-122.337176,King County,Seattle,Washington,USA
550,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),Coalesce: Economic and security dynamics of skill-based task outsourcing among team of autonomous llm agents,AI Security Researcher,,,,,,
551,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),Coalesce: Economic and security dynamics of skill-based task outsourcing among team of autonomous llm agents,"AI Security Researcher,  Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington",,,,,,
552,Vineeth Sai Narajala,Agent Capability Negotiation and Binding Protocol (ACNBP),Coalesce: Economic and security dynamics of skill-based task outsourcing among team of autonomous llm agents,Cisco | Meta | Amazon Web Services | Nordstrom | University of Washington,47.622721,-122.337176,King County,Seattle,Washington,USA
